dataset,dim,query_id,ranking_est,bound_est,correction,confidence,adaptive_depth,adaptive_factor,stopped_by_bound,hit_max_fallback,false_safe,pool_has_true_topk,recall_at_k,pool_recall_at_k,oracle_depth,boundary_margin,rel_margin,difficulty
clustered,128,75,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,816,9.086,0.001008,medium
clustered,128,76,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,896,22.05,0.001202,easy
clustered,128,77,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,909,4.364,0.0001793,medium
clustered,128,78,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,860,17.17,0.003779,easy
clustered,128,79,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,950,8.284,0.0003192,medium
clustered,128,80,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,848,15.64,0.0003747,easy
clustered,128,81,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,927,15.88,0.002902,easy
clustered,128,82,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,980,1.674,0.0003705,hard
clustered,128,83,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,520,0.2534,6.967e-05,hard
clustered,128,84,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,949,3.400,0.0002792,hard
clustered,128,85,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,955,3.252,0.0004614,hard
clustered,128,86,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,787,12.75,0.001917,easy
clustered,128,87,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,939,9.448,0.0005531,medium
clustered,128,88,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,812,7.127,0.002970,medium
clustered,128,89,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,958,8.797,0.0001674,medium
clustered,128,90,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,474,4.541,0.0003576,medium
clustered,128,91,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,909,16.44,0.0008026,easy
clustered,128,92,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,851,6.567,0.0003508,medium
clustered,128,93,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,391,0.6523,0.0001383,hard
clustered,128,94,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.100,1.000,972,0.9780,0.0007765,hard
clustered,128,95,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,942,1.176,0.0007928,hard
clustered,128,96,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.100,1.000,983,27.17,0.0003881,easy
clustered,128,97,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,976,5.873,2.494e-05,medium
clustered,128,98,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,988,9.717,0.001632,easy
clustered,128,99,HAMMING,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,926,2.096,0.0008216,hard
clustered,128,0,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,963,5.166,0.0002801,medium
clustered,128,1,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,875,9.701,0.0004199,easy
clustered,128,2,ADC,ADC,none,0.99,17,1.70,true,false,true,true,0.300,0.300,222,25.29,0.0002110,easy
clustered,128,3,ADC,ADC,none,0.99,13,1.30,true,false,true,false,0.100,0.100,508,1.624,0.0007701,hard
clustered,128,4,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,721,1.866,0.0008430,hard
clustered,128,5,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,315,0.6436,0.0008278,hard
clustered,128,6,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,833,0.6338,0.0005863,hard
clustered,128,7,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,920,1.181,0.002262,hard
clustered,128,8,ADC,ADC,none,0.99,18,1.80,true,false,true,false,0.200,0.200,887,1.639,0.0006131,hard
clustered,128,9,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,994,5.077,0.0001260,medium
clustered,128,10,ADC,ADC,none,0.99,12,1.20,true,false,true,true,0.200,0.200,366,35.89,0.002173,easy
clustered,128,11,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,837,0.7910,0.0001729,hard
clustered,128,12,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,841,1.471,0.0007056,hard
clustered,128,13,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,974,3.321,0.0003514,hard
clustered,128,14,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.100,0.100,245,1.583,0.0004046,hard
clustered,128,15,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,901,3.936,0.0001627,medium
clustered,128,16,ADC,ADC,none,0.99,256,25.60,true,false,true,false,0.600,0.600,470,17.35,0.0001737,easy
clustered,128,17,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,900,5.369,0.0001248,medium
clustered,128,18,ADC,ADC,none,0.99,93,9.30,true,false,true,true,0.100,0.100,799,36.73,0.0001757,easy
clustered,128,19,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,760,54.11,5.041e-05,easy
clustered,128,20,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.200,1.000,830,10.29,0.0001237,easy
clustered,128,21,ADC,ADC,none,0.99,11,1.10,true,false,true,false,0.000,0.000,452,4.104,0.0001565,medium
clustered,128,22,ADC,ADC,none,0.99,167,16.70,true,false,true,false,0.300,0.300,917,3.151,0.002783,hard
clustered,128,23,ADC,ADC,none,0.99,17,1.70,true,false,true,true,0.300,0.300,205,9.115,0.0008514,medium
clustered,128,24,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.400,1.000,925,2.260,0.0001435,hard
clustered,128,25,ADC,ADC,none,0.99,789,78.90,true,false,true,false,0.700,0.900,891,4.468,0.0006214,medium
clustered,128,26,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,964,3.474,0.002618,medium
clustered,128,27,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,925,0.7695,0.0001803,hard
clustered,128,28,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,645,10.51,0.0003791,easy
clustered,128,29,ADC,ADC,none,0.99,966,96.60,true,false,false,false,0.100,1.000,966,1.074,0.0001191,hard
clustered,128,30,ADC,ADC,none,0.99,109,10.90,true,false,true,false,0.000,0.100,775,10.30,0.003513,easy
clustered,128,31,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,763,2.517,0.0007713,hard
clustered,128,32,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.200,1.000,869,13.79,1.044e-05,easy
clustered,128,33,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,681,38.58,0.001588,easy
clustered,128,34,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,646,38.93,0.0003440,easy
clustered,128,35,ADC,ADC,none,0.99,849,84.90,true,false,false,false,0.900,1.000,849,26.32,0.0005383,easy
clustered,128,36,ADC,ADC,none,0.99,269,26.90,true,false,true,false,0.300,0.400,823,6.434,0.0004834,medium
clustered,128,37,ADC,ADC,none,0.99,48,4.80,true,false,true,true,0.000,0.000,974,3.513,0.0009618,medium
clustered,128,38,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,984,32.85,0.001742,easy
clustered,128,39,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,995,6.378,0.0005915,medium
clustered,128,40,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,783,7.404,3.676e-05,medium
clustered,128,41,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,856,3.583,0.0009957,medium
clustered,128,42,ADC,ADC,none,0.99,131,13.10,true,false,true,true,0.500,0.500,612,1.789,0.0002764,hard
clustered,128,43,ADC,ADC,none,0.99,10,1.00,true,false,true,true,0.200,0.200,253,8.510,0.0006908,medium
clustered,128,44,ADC,ADC,none,0.99,65,6.50,true,false,true,true,0.100,0.100,949,3.496,0.002356,medium
clustered,128,45,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,944,2.157,0.0002345,hard
clustered,128,46,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,930,2.393,0.0006714,hard
clustered,128,47,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,633,9.746,0.0001729,easy
clustered,128,48,ADC,ADC,none,0.99,59,5.90,true,false,true,false,0.100,0.200,779,9.627,0.003052,easy
clustered,128,49,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,950,9.531,0.002159,medium
clustered,128,50,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,765,0.9238,0.002892,hard
clustered,128,51,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,963,38.50,0.0004426,easy
clustered,128,52,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.200,1.000,934,1.411,0.0005069,hard
clustered,128,53,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,906,4.400,0.0002405,medium
clustered,128,54,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,842,11.80,0.0004776,easy
clustered,128,55,ADC,ADC,none,0.99,173,17.30,true,false,true,true,0.500,0.500,697,3.678,0.0004232,medium
clustered,128,56,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,991,6.969,2.915e-05,medium
clustered,128,57,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,626,2.259,0.0003721,hard
clustered,128,58,ADC,ADC,none,0.99,590,59.00,true,false,true,false,0.600,0.800,831,2.325,0.001249,hard
clustered,128,59,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.100,1.000,921,10.94,0.0001288,easy
clustered,128,60,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.000,1.000,508,0.5767,0.0009144,hard
clustered,128,61,ADC,ADC,none,0.99,18,1.80,true,false,true,false,0.100,0.100,943,5.196,0.0004339,medium
clustered,128,62,ADC,ADC,none,0.99,352,35.20,true,false,true,false,0.200,0.200,848,5.330,0.0002009,medium
clustered,128,63,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,191,30.84,0.002965,easy
clustered,128,64,ADC,ADC,none,0.99,73,7.30,true,false,true,false,0.000,0.100,784,5.210,0.001610,medium
clustered,128,65,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,905,14.96,0.0001860,easy
clustered,128,66,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,899,26.43,0.0001201,easy
clustered,128,67,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,998,0.9644,0.0003003,hard
clustered,128,68,ADC,ADC,none,0.99,278,27.80,true,false,true,false,0.100,0.200,953,5.356,4.571e-05,medium
clustered,128,69,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,749,2.688,0.0002099,hard
clustered,128,70,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,960,19.77,0.0003814,easy
clustered,128,71,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,934,21.70,0.0006622,easy
clustered,128,72,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,921,0.2974,0.005114,hard
clustered,128,73,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,916,7.604,0.0006512,medium
clustered,128,74,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.200,1.000,990,10.37,0.0003254,easy
clustered,128,75,ADC,ADC,none,0.99,143,14.30,true,false,true,false,0.000,0.100,877,9.086,0.001008,medium
clustered,128,76,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,920,22.05,0.001202,easy
clustered,128,77,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,738,4.364,0.0001793,medium
clustered,128,78,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,899,17.17,0.003779,easy
clustered,128,79,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,828,8.284,0.0003192,medium
clustered,128,80,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,655,15.64,0.0003747,easy
clustered,128,81,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.000,1.000,913,15.88,0.002902,easy
clustered,128,82,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,940,1.674,0.0003705,hard
clustered,128,83,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,956,0.2534,6.967e-05,hard
clustered,128,84,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,824,3.400,0.0002792,hard
clustered,128,85,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.400,1.000,804,3.252,0.0004614,hard
clustered,128,86,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.400,1.000,994,12.75,0.001917,easy
clustered,128,87,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,865,9.448,0.0005531,medium
clustered,128,88,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.600,1.000,865,7.127,0.002970,medium
clustered,128,89,ADC,ADC,none,0.99,432,43.20,true,false,true,false,0.500,0.600,872,8.797,0.0001674,medium
clustered,128,90,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,840,4.541,0.0003576,medium
clustered,128,91,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.200,1.000,905,16.44,0.0008026,easy
clustered,128,92,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.400,1.000,606,6.567,0.0003508,medium
clustered,128,93,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.100,1.000,945,0.6523,0.0001383,hard
clustered,128,94,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,976,0.9780,0.0007765,hard
clustered,128,95,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.300,1.000,902,1.176,0.0007928,hard
clustered,128,96,ADC,ADC,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,657,27.17,0.0003881,easy
clustered,128,97,ADC,ADC,none,0.99,20,2.00,true,false,true,false,0.100,0.100,887,5.873,2.494e-05,medium
clustered,128,98,ADC,ADC,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,603,9.717,0.001632,easy
clustered,128,99,ADC,ADC,none,0.99,780,78.00,true,false,true,false,0.200,0.900,993,2.096,0.0008216,hard
clustered,128,0,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,963,5.166,0.0002801,medium
clustered,128,1,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,875,9.701,0.0004199,easy
clustered,128,2,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,222,25.29,0.0002110,easy
clustered,128,3,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.800,1.000,508,1.624,0.0007701,hard
clustered,128,4,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,721,1.866,0.0008430,hard
clustered,128,5,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,315,0.6436,0.0008278,hard
clustered,128,6,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,833,0.6338,0.0005863,hard
clustered,128,7,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,920,1.181,0.002262,hard
clustered,128,8,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,887,1.639,0.0006131,hard
clustered,128,9,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,994,5.077,0.0001260,medium
clustered,128,10,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,366,35.89,0.002173,easy
clustered,128,11,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,837,0.7910,0.0001729,hard
clustered,128,12,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,841,1.471,0.0007056,hard
clustered,128,13,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,974,3.321,0.0003514,hard
clustered,128,14,ADC,ADC,bonferroni,0.99,936,93.60,true,false,false,true,1.000,1.000,245,1.583,0.0004046,hard
clustered,128,15,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,901,3.936,0.0001627,medium
clustered,128,16,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,470,17.35,0.0001737,easy
clustered,128,17,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,900,5.369,0.0001248,medium
clustered,128,18,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,799,36.73,0.0001757,easy
clustered,128,19,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,760,54.11,5.041e-05,easy
clustered,128,20,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,830,10.29,0.0001237,easy
clustered,128,21,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,452,4.104,0.0001565,medium
clustered,128,22,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.800,1.000,917,3.151,0.002783,hard
clustered,128,23,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,205,9.115,0.0008514,medium
clustered,128,24,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,925,2.260,0.0001435,hard
clustered,128,25,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.800,1.000,891,4.468,0.0006214,medium
clustered,128,26,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,964,3.474,0.002618,medium
clustered,128,27,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,925,0.7695,0.0001803,hard
clustered,128,28,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,645,10.51,0.0003791,easy
clustered,128,29,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.100,1.000,966,1.074,0.0001191,hard
clustered,128,30,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,775,10.30,0.003513,easy
clustered,128,31,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,763,2.517,0.0007713,hard
clustered,128,32,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,869,13.79,1.044e-05,easy
clustered,128,33,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,681,38.58,0.001588,easy
clustered,128,34,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,646,38.93,0.0003440,easy
clustered,128,35,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,849,26.32,0.0005383,easy
clustered,128,36,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.700,1.000,823,6.434,0.0004834,medium
clustered,128,37,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,974,3.513,0.0009618,medium
clustered,128,38,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,984,32.85,0.001742,easy
clustered,128,39,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,995,6.378,0.0005915,medium
clustered,128,40,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,783,7.404,3.676e-05,medium
clustered,128,41,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,856,3.583,0.0009957,medium
clustered,128,42,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,612,1.789,0.0002764,hard
clustered,128,43,ADC,ADC,bonferroni,0.99,824,82.40,true,false,false,true,1.000,1.000,253,8.510,0.0006908,medium
clustered,128,44,ADC,ADC,bonferroni,0.99,991,99.10,true,false,false,true,1.000,1.000,949,3.496,0.002356,medium
clustered,128,45,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,944,2.157,0.0002345,hard
clustered,128,46,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,930,2.393,0.0006714,hard
clustered,128,47,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,633,9.746,0.0001729,easy
clustered,128,48,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,779,9.627,0.003052,easy
clustered,128,49,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,950,9.531,0.002159,medium
clustered,128,50,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,765,0.9238,0.002892,hard
clustered,128,51,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,963,38.50,0.0004426,easy
clustered,128,52,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,934,1.411,0.0005069,hard
clustered,128,53,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,906,4.400,0.0002405,medium
clustered,128,54,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,842,11.80,0.0004776,easy
clustered,128,55,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,697,3.678,0.0004232,medium
clustered,128,56,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,991,6.969,2.915e-05,medium
clustered,128,57,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,626,2.259,0.0003721,hard
clustered,128,58,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.700,1.000,831,2.325,0.001249,hard
clustered,128,59,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.100,1.000,921,10.94,0.0001288,easy
clustered,128,60,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,508,0.5767,0.0009144,hard
clustered,128,61,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.600,1.000,943,5.196,0.0004339,medium
clustered,128,62,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.600,1.000,848,5.330,0.0002009,medium
clustered,128,63,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,191,30.84,0.002965,easy
clustered,128,64,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,false,0.900,1.000,784,5.210,0.001610,medium
clustered,128,65,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,905,14.96,0.0001860,easy
clustered,128,66,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,899,26.43,0.0001201,easy
clustered,128,67,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,998,0.9644,0.0003003,hard
clustered,128,68,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.500,1.000,953,5.356,4.571e-05,medium
clustered,128,69,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,749,2.688,0.0002099,hard
clustered,128,70,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,960,19.77,0.0003814,easy
clustered,128,71,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,934,21.70,0.0006622,easy
clustered,128,72,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,921,0.2974,0.005114,hard
clustered,128,73,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,916,7.604,0.0006512,medium
clustered,128,74,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,990,10.37,0.0003254,easy
clustered,128,75,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,false,0.600,1.000,877,9.086,0.001008,medium
clustered,128,76,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,920,22.05,0.001202,easy
clustered,128,77,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,738,4.364,0.0001793,medium
clustered,128,78,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,899,17.17,0.003779,easy
clustered,128,79,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,828,8.284,0.0003192,medium
clustered,128,80,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,655,15.64,0.0003747,easy
clustered,128,81,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.000,1.000,913,15.88,0.002902,easy
clustered,128,82,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,940,1.674,0.0003705,hard
clustered,128,83,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,956,0.2534,6.967e-05,hard
clustered,128,84,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,824,3.400,0.0002792,hard
clustered,128,85,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,804,3.252,0.0004614,hard
clustered,128,86,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,994,12.75,0.001917,easy
clustered,128,87,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,865,9.448,0.0005531,medium
clustered,128,88,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.600,1.000,865,7.127,0.002970,medium
clustered,128,89,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,872,8.797,0.0001674,medium
clustered,128,90,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,840,4.541,0.0003576,medium
clustered,128,91,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.200,1.000,905,16.44,0.0008026,easy
clustered,128,92,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.400,1.000,606,6.567,0.0003508,medium
clustered,128,93,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.100,1.000,945,0.6523,0.0001383,hard
clustered,128,94,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,976,0.9780,0.0007765,hard
clustered,128,95,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.300,1.000,902,1.176,0.0007928,hard
clustered,128,96,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,657,27.17,0.0003881,easy
